9.03329839e-02,1.17466352e-01,5.95427275e-02,4.38856981e-02,1.34393123e-01,1.27134533e-01,6.61395340e-02,7.22049740e-02,7.50116264e-02,8.05897240e-02,-6.89115729e-03,-9.08168530e-03,5.66939135e-02,7.15221033e-02,-6.76319733e-02,-9.61760532e-04,1.38756232e-01,1.20024402e-01,7.71278215e-02,5.71400957e-02,1.63421476e-01,7.25139283e-02,6.15241575e-02,3.74543066e-02,4.55355666e-02,-1.68365052e-02,-2.39187389e-02,4.57105978e-02,5.39899403e-02,-6.04380550e-02,-1.97361614e-02,6.47295878e-02,3.24338036e-02,-2.29263860e-03,9.19635624e-02,3.53955067e-02,8.63384658e-03,3.54995047e-04,-1.27650491e-04,-6.85131355e-02,-7.75646683e-02,-7.45622669e-03,-9.81819042e-03,-1.24971729e-01,-7.66442099e-02,6.31077516e-02,1.32850867e-02,1.20777466e-03,1.00588645e-01,1.89658953e-02,2.96806665e-02,-4.78596799e-02,-7.08159575e-02,-1.14788264e-01,-1.25372710e-01,-7.59467607e-03,-1.03935924e-01,-6.82125450e-02,1.49190752e-01,1.08576310e-01,1.05167702e-01,1.33729692e-01,7.20497938e-02,6.66132397e-02,1.06829687e-01,4.20331810e-02,4.97622631e-02,7.63129129e-02,-4.76205448e-02,5.93208396e-03,1.67833608e-01,1.59205943e-01,8.31019115e-02,5.56552594e-02,4.56298411e-02,5.20333952e-02,1.38736339e-02,3.87967117e-03,4.59755475e-02,-4.79911159e-02,-1.17844425e-02,4.42286411e-03,-3.12886511e-02,-3.70500970e-03,-1.08763553e-02,-1.39055396e-02,-7.57658143e-02,-8.46607853e-02,1.53298993e-02,-1.31582973e-01,-8.75247413e-02,-4.32345347e-03,-8.22776368e-03,5.47418358e-03,2.64945431e-03,-4.13046580e-02,-8.97944385e-02,-9.78004548e-02,-1.06092183e-01,-7.04829681e-02,-1.35743454e-03,-3.22379720e-02,-2.30198726e-02,-7.43922848e-02,-5.39216923e-02,-7.15369575e-02,-1.21709669e-01,-8.47225274e-02,2.03482255e-02,-1.29921365e-02,3.84345954e-03,-7.22553074e-02,-7.74278478e-02,-1.03439849e-01,-8.73469023e-02,-6.21571231e-02,-6.88789677e-02,-1.28407813e-01,-1.63267255e-01,-1.95324808e-01,-1.66671506e-01,-7.62556793e-02,-9.39379138e-02,-1.94169142e-01,-1.93457604e-01,-1.96536141e-01,7.86283293e-04,-7.50792002e-02,-6.65668326e-02,-1.29220485e-01,6.48384108e-02,-8.98166892e-02,-8.65496622e-02,-1.72095312e-01,-1.85601596e-01,-1.45598153e-01,-2.98842960e-02,-7.79350752e-02,1.74221682e-03,-1.68246811e-02
1.04382794e-01,7.43273717e-02,5.46518669e-02,1.10092092e-01,4.63608304e-02,9.62199433e-02,2.54904270e-02,8.13999139e-02,1.08597331e-02,3.45011840e-02,8.56994640e-03,7.30673087e-02,6.17058562e-02,2.63402521e-02,1.40371635e-01,5.64965479e-02,7.49215701e-02,2.54811722e-02,-6.61798669e-02,-3.41112030e-03,5.54208192e-02,7.14789143e-02,5.19654181e-02,-2.89159579e-02,-2.10175926e-02,-1.42330191e-01,7.23153111e-03,-2.54307043e-02,-7.77823235e-02,1.05523300e-01,-6.76195867e-02,-1.63166851e-02,-4.50236726e-02,-4.67548993e-02,-4.93654195e-02,-2.34386506e-02,1.43195865e-02,-7.84987652e-02,-3.16768313e-02,-5.31077352e-02,-1.08585423e-02,-2.36892064e-02,-4.38169776e-02,8.02940751e-02,-1.24214189e-02,7.86115592e-02,-2.12490153e-02,1.33677146e-02,-6.50148482e-02,-4.85636399e-02,2.89323864e-02,9.62074902e-02,1.17223994e-02,1.06542619e-01,9.51857113e-02,-1.64446838e-01,8.29882010e-02,-1.43937606e-02,6.47597239e-02,5.50551230e-02,7.14355714e-02,1.09713301e-03,1.57917822e-02,1.83310562e-02,-1.26154204e-01,-8.57488306e-02,-8.77628124e-02,-2.66515940e-02,6.41396649e-02,-5.85561486e-02,9.05511798e-02,-6.51329738e-02,3.79041003e-02,9.48280605e-02,7.68436148e-02,9.78429741e-02,-7.88248393e-02,1.16383531e-01,5.49604663e-02,1.78095254e-01,-1.90757695e-02,7.61332270e-03,2.04679109e-02,-1.42832509e-02,2.44336994e-02,-1.83789210e-01,-1.21615280e-01,-1.62517029e-01,4.46991500e-02,1.18050757e-01,2.13689666e-02,-4.30033328e-02,1.29242586e-02,-6.33214341e-02,-5.55468889e-02,1.08009998e-01,1.86469926e-01,1.18115138e-01,6.05727970e-02,-4.57300644e-02,-2.33264373e-02,3.21816276e-02,-7.46331464e-02,-1.14067338e-01,-5.69208431e-02,8.13480162e-03,7.64029176e-02,-3.59522333e-02,-1.25066292e-01,-4.74588866e-02,6.97739314e-02,-1.62230908e-01,2.34183410e-02,1.44986180e-01,-4.16676691e-02,-1.08183353e-01,-6.54654849e-02,-7.35451315e-02,-1.37891104e-02,5.25870322e-02,-1.53540474e-01,-2.90722402e-02,-5.91519429e-02,8.69786997e-02,5.38083278e-02,9.87472968e-02,6.84143829e-02,-1.22614334e-01,-8.47970709e-02,6.26236665e-02,-7.09291970e-02,-2.87550509e-01,1.10044256e-01,5.88732744e-02,6.61971794e-02,-1.03210627e-01,-1.86281764e-01,2.56359055e-01,-6.67643383e-02,4.85293950e-02
5.17523130e-02,2.91412720e-02,-6.66958252e-03,2.16366273e-02,3.69030858e-02,3.90169338e-02,-1.54228777e-02,-1.40190581e-02,-2.34905242e-02,-2.54803246e-02,1.26452597e-02,-2.26844710e-02,-2.99362457e-02,-1.94322691e-02,1.02326045e-02,-1.29889906e-02,5.26170589e-03,-5.33477543e-03,-2.48053900e-02,-1.79204514e-02,1.96991568e-02,-2.06473136e-02,7.91388347e-03,-2.32624927e-02,-3.58587993e-02,-4.99877201e-03,-1.49650441e-02,-5.10940733e-02,-5.96012641e-02,-6.98711488e-02,-1.51346609e-02,-2.65648122e-02,-5.65883380e-02,-3.70561012e-02,-2.97636406e-02,-5.64387842e-02,-4.20972623e-02,-4.80251162e-03,-2.48009522e-02,2.84956388e-02,2.50053888e-02,-4.36144942e-02,-7.86833907e-02,-1.17689086e-02,-7.77542794e-03,-3.03406171e-02,-7.64001525e-02,-6.62467368e-02,-8.27515507e-04,-7.20091269e-02,-4.00689297e-02,-2.10960674e-02,3.99545866e-02,1.66988307e-02,3.77994227e-02,-1.47141011e-02,-5.78508766e-02,-6.17423201e-04,2.14763931e-02,-2.44215654e-02,-2.04733299e-02,-7.33525264e-03,-3.26213711e-02,-3.77386856e-02,-3.55258331e-02,1.08844670e-02,-2.68044761e-02,-4.63694200e-02,1.07494074e-02,-1.93756112e-02,1.88162484e-02,-1.63805404e-02,-8.97686919e-03,-1.77662384e-02,2.49537962e-02,-3.28285543e-02,-2.34750094e-02,-3.92607280e-02,-3.10765763e-03,-1.99830380e-02,3.03502513e-02,-7.06676536e-02,-4.46279410e-02,-9.24009190e-02,-4.67017034e-02,-4.10488047e-03,2.28987691e-02,1.78680098e-03,-7.26319606e-02,-2.38775894e-02,-2.90356634e-02,-6.31011262e-02,-3.79132339e-02,-7.80152647e-02,-5.84733282e-02,-8.70939306e-02,-7.38032380e-02,-2.55756304e-02,3.41619776e-03,4.58926997e-02,8.11336018e-03,-2.76947355e-02,-3.49982719e-02,-1.24220464e-01,-5.19872455e-03,-3.76149511e-02,5.11880449e-02,-4.97326620e-02,-1.41551454e-02,-3.06687528e-02,-3.84744397e-02,2.54784055e-03,-3.89374343e-02,-2.58017524e-02,6.33607156e-03,8.22206100e-03,-2.43861262e-02,7.62096671e-02,4.04452359e-02,5.11765861e-02,7.75401765e-02,-6.97312056e-02,-5.37942014e-02,1.26675061e-02,5.11289443e-02,1.05284805e-02,-5.75341096e-02,-3.85199065e-02,-1.26261394e-02,6.45175216e-03,-4.04849862e-03,1.28342942e-02,-8.87532766e-02,3.03828355e-02,8.90403662e-02,-2.24895776e-03,-6.66664794e-01,-3.58882481e-01,3.18813932e-01,-3.21941016e-01
-8.54652931e-02,-4.79775482e-02,-1.23000842e-02,-5.38560588e-02,-2.76049544e-02,-8.75091720e-02,-6.22549375e-02,8.79718726e-04,7.43912537e-02,5.44673207e-02,2.68081102e-02,-6.06814603e-03,-4.99286440e-02,2.21633397e-02,3.47329080e-02,-4.33397187e-02,-7.09285642e-03,4.89900832e-02,3.00371754e-02,6.82691749e-02,-5.52971122e-02,-6.79066679e-02,-1.18461209e-02,4.39790373e-03,2.67186711e-03,-2.47557838e-02,-3.23045635e-02,1.30519882e-02,7.75144804e-02,1.65867434e-01,1.23821234e-02,5.77147566e-02,8.55673203e-02,1.17595180e-01,6.81353023e-02,3.58005826e-02,1.13265161e-01,3.03537845e-02,9.62746821e-03,-4.15811511e-02,-1.44905886e-02,-1.95471738e-02,-4.90715271e-02,4.26672714e-02,-2.31079620e-02,1.96668518e-02,2.21915520e-02,4.06821053e-02,5.22284923e-02,2.01088554e-02,9.89393992e-02,1.84867454e-01,1.37528484e-01,8.81553078e-03,4.54451533e-02,-2.43251147e-02,2.91675941e-02,-5.53219604e-02,-4.56451811e-02,5.12527185e-02,-2.19074912e-02,7.37652930e-02,3.73957834e-02,8.26194245e-02,7.86272990e-02,-1.40704985e-02,-2.32282402e-02,5.29199370e-02,1.16173187e-01,1.22570340e-02,-6.22975038e-02,-1.65823931e-02,1.46736508e-03,-4.11732889e-02,-8.84945591e-03,-2.85919397e-03,-5.24931927e-02,-1.02262782e-02,-2.05000494e-02,1.16557777e-01,-4.04270253e-02,6.60046466e-02,4.12279035e-02,6.62591674e-03,1.21623117e-01,-5.52525412e-03,-7.09518192e-02,-3.59498155e-02,-1.76107288e-02,2.36581119e-02,-2.00786096e-02,1.36398461e-02,5.69671924e-02,5.07975831e-02,1.40717856e-01,2.73501585e-01,1.02181230e-01,1.52691192e-01,2.17507115e-02,-1.57778778e-02,5.36067262e-02,1.02860208e-03,1.22704099e-02,1.18205768e-01,4.05437968e-02,3.69056925e-02,1.25029434e-01,3.02059978e-02,4.14162443e-02,8.07900181e-02,-3.66783837e-03,-2.72834783e-03,-1.67446839e-02,2.14591076e-01,4.48220744e-02,-1.38352370e-03,-3.48425331e-02,-1.05848564e-01,-7.24539018e-02,-6.24673523e-03,-1.44797720e-01,-2.87886472e-02,-4.96836807e-02,-3.89802516e-02,-4.32309095e-02,-2.27745723e-02,5.41926711e-02,-4.70804339e-02,-6.33555239e-02,4.45697625e-02,3.13925433e-02,-3.72325224e-02,2.02408372e-01,-3.71609111e-02,-1.78155319e-02,-3.82129786e-02,1.40923394e-01,-5.42089537e-01,1.33642221e-01,-1.52657671e-01
5.26797374e-02,1.79601493e-02,1.35695323e-02,5.65017724e-02,6.28894225e-02,2.27431088e-02,-1.78153591e-02,-5.47620657e-02,-7.25749944e-02,7.29637029e-03,-3.15306150e-02,5.84290222e-03,-1.45731194e-03,3.83424208e-03,4.98656996e-02,-6.96712409e-04,7.89257431e-02,4.48263071e-02,6.10060218e-02,2.43694454e-02,7.66155151e-02,-6.12069796e-03,-6.12523100e-02,-6.36495598e-02,-3.79029632e-02,-3.19504464e-03,3.87121440e-03,-4.25970979e-02,-6.94242503e-02,-1.50539997e-02,-7.55913804e-02,-8.35781880e-02,-1.61088725e-01,-1.21208886e-01,1.04163707e-02,-3.92636765e-02,-1.11683930e-01,-1.10676771e-01,-3.05648687e-02,-4.58183701e-02,-2.99187805e-02,-6.66465135e-03,-5.33278540e-02,6.71633854e-02,-1.66098219e-02,5.98087892e-03,-1.09678893e-01,-1.56790470e-02,6.19434101e-02,-7.56889975e-02,-1.10317134e-01,-1.64526366e-02,1.49726371e-01,-5.12906751e-02,6.06194676e-02,3.35834261e-02,-2.50494994e-02,4.01066693e-02,8.19826831e-02,3.82264205e-02,7.40413779e-02,1.14939420e-01,1.63408572e-02,1.79806115e-02,2.36218787e-02,5.19766726e-02,7.51672768e-02,-3.16356234e-02,8.92611253e-03,3.12993816e-02,7.87172748e-02,1.28967728e-01,3.10551118e-02,4.81690791e-02,-3.12692117e-02,-2.82897225e-02,7.06145613e-02,3.44712289e-02,-4.82240815e-02,1.41685296e-02,-8.26754211e-02,-1.28374538e-01,-9.28406107e-02,-3.41877538e-02,-1.22599632e-01,-4.34234465e-02,3.47926151e-02,4.18864639e-02,-1.13734406e-02,5.01012267e-02,-1.25933385e-02,-1.07532077e-01,-7.24252160e-02,-1.51781789e-01,-1.77283689e-01,2.50261160e-02,-4.13666949e-02,4.42731251e-02,-1.32003604e-01,-9.81393056e-02,-8.32126106e-02,-5.92434712e-02,-6.84037109e-02,-5.95282744e-02,-1.55894842e-01,-8.44149613e-02,-4.73733637e-02,-3.85319187e-02,-2.89936346e-02,-3.85302725e-03,1.32257096e-02,1.56912625e-02,3.05059325e-02,-6.70004451e-03,-7.89792722e-02,-1.54070806e-01,-5.18634750e-04,4.46384950e-02,8.01440992e-02,8.65749953e-02,1.41024434e-01,-5.32804420e-02,-2.25865668e-02,5.74252918e-02,2.44868800e-01,3.01820238e-02,-2.05115277e-03,-3.68341831e-03,-8.58577612e-02,2.88620205e-02,1.39735259e-01,-1.39627796e-02,-1.90214984e-02,2.07455454e-02,2.72828704e-01,-4.08371616e-02,4.50579539e-01,-2.15920448e-01,1.18987339e-02,-8.45609065e-02
-5.21131103e-02,-5.55343460e-02,1.96378849e-02,-1.93098215e-02,-2.50598038e-02,-7.09000428e-02,-5.21776140e-03,-6.20116767e-02,-6.50051592e-02,-1.08120518e-02,5.62131920e-02,1.08982116e-01,4.16155883e-02,-3.42088241e-02,-2.77252080e-02,2.64665485e-02,-2.42896282e-03,-1.44421388e-02,5.31894350e-02,3.49941496e-02,-1.68759768e-02,2.44239699e-02,-9.00647126e-02,-5.33053959e-02,1.18138466e-02,-3.19604553e-02,1.24246178e-02,-2.97140542e-02,-6.67228333e-02,-2.88268171e-02,-9.00489878e-02,-6.53234905e-02,2.53619882e-02,-3.06101340e-02,3.25695050e-02,4.99279406e-02,-2.03848173e-02,-4.02896003e-02,9.94801847e-02,6.03202269e-02,1.37390042e-01,8.63243838e-02,1.22612920e-01,8.90115404e-02,1.43165366e-01,4.90786735e-02,9.88967285e-02,9.79703376e-02,3.14994091e-02,2.40951779e-02,-2.37191191e-02,-4.00506305e-02,-3.76218518e-01,3.86148680e-02,6.42500589e-02,2.76706317e-02,9.11951042e-02,9.47681219e-02,-2.03083690e-02,8.55244219e-02,4.72855193e-02,2.42959344e-02,4.92539727e-02,-2.28264511e-03,-3.42145068e-02,6.75887202e-02,9.30743506e-02,9.22950200e-02,-3.06666365e-02,1.17305987e-01,-1.47178941e-02,2.54204056e-02,5.97652554e-02,4.50353808e-02,-5.86847889e-02,1.30650969e-02,2.75334032e-02,1.09662264e-01,-4.72159027e-02,-2.57318279e-02,-9.59292129e-02,4.19399244e-02,5.59653010e-02,1.16978603e-01,-1.09776219e-02,-1.08465378e-01,2.95637501e-03,9.35382025e-02,6.74715641e-02,6.47474399e-02,1.42727500e-01,3.92196101e-03,1.31294507e-02,4.86712858e-03,-7.66820669e-02,-1.40093017e-01,3.17333198e-02,2.06331915e-02,-7.96286662e-02,-9.72949030e-02,-9.58070202e-02,-5.46336633e-02,-3.46349952e-02,-2.82136351e-01,3.82324825e-02,7.80004825e-02,-4.70893731e-02,4.38294982e-02,6.42871137e-02,6.31928111e-02,6.58334991e-02,5.00981765e-02,1.17251423e-01,-4.96878344e-02,-4.86774131e-02,-6.12783469e-02,1.20200671e-01,-4.00765645e-02,7.75742635e-02,8.33689104e-02,-7.29843003e-02,1.12609587e-01,1.28876787e-01,4.69075606e-02,-3.96312467e-02,1.08394690e-01,9.11626817e-02,-1.62500507e-01,6.10336657e-02,-3.04948901e-02,-1.00406382e-01,-6.46280484e-02,4.27299394e-02,-3.54299631e-02,-2.04281257e-01,-6.79597613e-02,-7.02226794e-02,-3.18357643e-01,-2.33272123e-02,1.22904066e-01
-1.58022728e-01,-1.36741507e-01,-1.26754068e-01,-1.03913905e-01,-8.89441764e-02,-7.02012720e-02,-1.38534060e-01,-1.66936701e-01,-2.95203135e-02,1.66253705e-02,-1.43957256e-02,-6.42684030e-02,-3.27919450e-03,1.02204923e-02,-5.17322770e-02,-6.90305479e-02,-1.07379444e-01,-9.40390615e-02,4.57404662e-02,-7.06468879e-02,-6.39456471e-02,-1.18625883e-01,-1.48282816e-01,-4.26072834e-02,1.47728361e-02,-6.61787250e-02,-9.18774851e-02,-3.55213873e-02,1.85193127e-03,-2.59546087e-02,-1.37556350e-01,-4.27168864e-02,-3.40503094e-02,1.08521555e-02,7.53624817e-02,-5.68863712e-02,1.78207086e-02,-3.35721936e-02,8.93688895e-02,-5.89665127e-02,-2.59095330e-02,-1.74609018e-02,9.57537230e-02,-2.82780220e-02,-5.51073329e-02,1.32320879e-02,-8.74103953e-02,3.55904819e-02,1.75966227e-01,-7.83629790e-02,3.23851062e-02,4.49463015e-02,4.61193258e-02,-3.76327268e-02,-3.28034167e-03,2.75383175e-02,-5.55089045e-02,-1.84900522e-03,-7.61273142e-02,-2.75782861e-02,-2.65681556e-03,-2.57490479e-02,-7.97130754e-02,-7.75019239e-02,1.00772870e-01,1.19896978e-01,1.36744114e-01,2.21031314e-02,-1.59474092e-02,1.73019901e-03,-5.10665093e-03,1.03819742e-01,-4.09865171e-02,-1.28766602e-01,-1.61186740e-01,-3.21425942e-03,-3.25615315e-02,-7.71188309e-02,-4.57843020e-02,-4.12253300e-02,-2.06737632e-01,1.03818868e-02,1.69428796e-03,-6.80025769e-02,-1.46960381e-02,-8.58916154e-02,-6.16413997e-02,-5.81719685e-02,-7.61777486e-02,-9.97988725e-02,-1.06024414e-01,-4.71618728e-02,1.77804996e-02,-9.45046228e-02,2.94920842e-03,1.16841645e-01,-1.80797331e-02,3.38467710e-03,-1.79966342e-01,-1.72455836e-01,-1.52505905e-02,-5.37527600e-02,5.13946831e-03,-4.85731435e-02,3.86594165e-02,3.46486965e-02,5.18211418e-02,4.94671429e-02,1.92334550e-01,4.32575448e-02,6.62475666e-02,-1.61821453e-03,-2.18528156e-02,1.15657111e-01,-1.94465135e-02,-1.28421997e-02,5.58470922e-02,-9.04175537e-02,-2.83407816e-02,-5.96384368e-03,8.84109240e-02,-7.73006018e-02,-3.31552860e-02,-9.24567959e-02,3.84828891e-02,-4.23651423e-02,5.93112045e-02,-8.84287681e-02,-8.86404370e-02,2.25678536e-02,7.15210912e-02,-8.70918049e-02,1.33941014e-01,-1.14164491e-01,5.07095143e-02,-1.72033811e-01,-2.04939944e-01,3.21462782e-01,-1.92663436e-02,1.65700475e-02
2.97882231e-02,4.72007307e-02,3.06642739e-02,1.13039683e-01,2.12694300e-02,4.91679405e-02,2.51311027e-02,9.92018898e-02,4.17726855e-02,8.37561630e-02,8.73143712e-02,-1.44444106e-02,2.59500054e-02,8.67490717e-02,1.33400684e-01,1.57634540e-01,-7.09641447e-03,-9.04478053e-02,8.17664385e-02,1.86219551e-03,5.23444799e-02,5.99448051e-02,4.28049253e-02,-2.88268594e-02,-1.67442406e-02,5.41130916e-02,-8.85574700e-02,-5.96952344e-02,-9.01620921e-02,-1.67112060e-02,8.43201329e-03,2.73390248e-02,3.95014361e-02,6.55940792e-02,6.65387107e-02,-7.48524101e-05,7.34779070e-02,3.47397409e-02,7.47303079e-02,1.41447847e-01,9.76236559e-03,-1.03524382e-01,-1.16321134e-01,2.24809666e-04,6.79360565e-02,5.15328422e-02,-5.12826247e-02,1.26081913e-02,1.38632828e-01,-8.77469677e-03,7.68782233e-02,8.90550439e-02,1.25523372e-01,1.27220476e-01,5.85469550e-02,1.12842201e-01,7.57768467e-02,1.59481065e-01,4.70167668e-02,5.27065873e-02,1.01627725e-01,-6.88468856e-02,-2.65987117e-02,-2.01661538e-02,8.41158859e-02,1.88026012e-01,1.39902280e-01,-1.20399296e-02,1.59683878e-01,1.21777643e-01,3.89256455e-02,2.11233521e-01,1.03839377e-01,3.52904398e-02,7.66425019e-02,4.83386620e-02,1.56582366e-01,-2.03239992e-02,1.92347100e-02,8.14145009e-02,1.13008402e-01,-9.47659835e-03,3.54790108e-02,-5.16007493e-02,3.77953451e-02,6.69673692e-02,1.48880596e-01,6.49017645e-02,-1.68968777e-01,-4.05351952e-02,-1.73944237e-02,-4.86768791e-02,-7.37048568e-03,-5.43926566e-02,1.20951641e-02,-1.39190365e-02,5.26904997e-02,-1.14439547e-02,6.78269759e-02,1.68941576e-01,4.07266147e-02,7.08021623e-02,-7.50773153e-02,-2.05485364e-01,5.85305411e-02,-2.96599931e-02,9.75995230e-02,1.03208369e-01,1.85973525e-01,6.15720346e-02,7.20460273e-02,1.10364523e-01,-1.07646887e-01,9.34546022e-02,1.00410070e-01,4.39933696e-02,6.55653834e-03,2.04585340e-01,7.99781957e-02,2.04222686e-02,-3.86575987e-03,-1.39438166e-01,-1.18964260e-01,-1.42244584e-02,-1.02346003e-01,3.58933628e-03,3.99912122e-02,-1.27739869e-02,-1.94343349e-02,6.82119072e-02,3.32738113e-02,6.49785359e-02,4.72635411e-03,1.23125637e-01,-1.13843515e-01,4.07693775e-02,1.54055672e-02,6.21389315e-02,-4.11176630e-02,1.19169938e-01
-6.99891163e-02,-8.24807959e-03,-2.90095689e-02,-5.15334314e-02,1.27372312e-01,3.33638758e-03,3.27186123e-02,-2.05745253e-02,-4.30378049e-02,-7.86401596e-02,1.06663281e-02,7.48400766e-02,-2.65960440e-02,-6.06695868e-02,1.01607530e-02,-4.66331176e-02,1.50006217e-01,2.05571860e-01,2.76498219e-01,1.26326238e-01,8.78037801e-02,3.63891086e-02,7.27370579e-02,5.09700341e-02,6.09277971e-02,5.60103284e-02,1.16567667e-01,1.94257950e-03,3.83567100e-02,1.61925256e-02,6.36298352e-02,-2.33156905e-02,1.19624440e-01,7.43108365e-03,4.26558679e-02,2.98918699e-02,1.86967405e-02,4.07864389e-02,-6.24106537e-02,6.13157192e-02,9.72288854e-02,4.50043359e-02,1.33100566e-01,1.08111496e-01,8.40797720e-02,-3.36684977e-02,4.56108670e-02,-3.52941863e-02,1.12429148e-01,1.03759690e-02,6.43524279e-02,-1.91539892e-02,1.45605598e-02,4.44764484e-03,5.93278472e-02,-6.74637244e-02,-2.31643916e-02,-3.12669367e-02,3.74028036e-02,1.37545742e-01,7.43150774e-02,2.88544652e-01,2.00800529e-01,1.23343885e-01,1.70877787e-01,1.38420026e-01,1.69423921e-01,4.55658320e-02,7.51123446e-02,6.50798391e-03,2.64263895e-02,1.34853994e-01,-2.51031831e-04,-2.03487389e-02,-5.68291930e-02,-1.18049265e-02,8.06024431e-03,5.09778820e-03,-1.64870421e-02,1.04401119e-02,-1.71330619e-02,1.64094019e-01,-3.98479118e-02,4.87386825e-02,1.60286870e-02,-1.01660663e-02,1.63954079e-02,5.34613685e-02,2.35427560e-02,1.08082975e-01,4.84848614e-02,2.53994187e-02,-8.19566713e-03,7.10573411e-03,1.19469424e-01,-1.89367843e-02,-3.38884226e-03,8.11216874e-02,8.07961470e-02,7.03020817e-02,-2.48037833e-02,-2.18414702e-02,-6.09794421e-03,8.17283333e-02,1.24341442e-01,1.35021652e-01,-4.22298108e-02,-8.61301709e-02,9.43111235e-03,-2.95195948e-02,-5.72258523e-02,-4.38013084e-02,1.08651601e-02,-5.12635067e-02,5.51089903e-03,1.38699234e-01,-7.62039274e-02,2.85096393e-02,3.69051926e-02,7.11586176e-02,7.70297102e-02,4.31204431e-02,5.65333631e-02,9.12907437e-02,1.63320331e-01,6.04848959e-02,1.99912101e-02,1.60236367e-01,-4.22915043e-03,-2.26133168e-03,5.64503209e-02,-5.10486080e-02,8.70827822e-02,2.86072311e-02,1.25557594e-01,6.60155327e-02,-1.49607033e-01,2.17195356e-01,5.61108275e-02,-1.27661654e-01
7.69277912e-02,4.09275532e-02,4.54690042e-02,1.86446441e-02,-8.53009928e-03,4.43512825e-02,-3.07796644e-02,2.96764800e-03,3.58759622e-02,-6.14719487e-02,9.83008669e-02,8.49447825e-02,-5.37262766e-02,-4.69738469e-02,-7.30108002e-02,-7.43815593e-02,-5.35907604e-02,-2.10839555e-02,4.80568724e-02,-1.07805498e-01,-4.48085629e-02,-3.24347212e-02,6.68281748e-03,2.90941036e-03,-6.84054387e-02,-4.04789655e-02,-4.47361880e-02,-9.01170192e-02,-2.16453554e-02,-1.02280600e-01,-2.71817726e-02,5.76673930e-02,1.26567865e-01,1.56040223e-02,-1.27196638e-01,-1.30465793e-01,-2.96364690e-02,1.12775945e-01,-3.23998789e-02,7.25365352e-02,8.15400642e-02,-1.46533537e-02,9.11407512e-02,1.67451714e-02,7.70884898e-02,-5.22442762e-02,-9.72449421e-02,-1.24404381e-01,-3.22141672e-02,-1.69631344e-01,-4.94414490e-03,-8.28159955e-03,-1.67846743e-01,-9.09037387e-02,2.23657290e-02,-1.29794858e-01,-1.96087449e-01,-5.90959897e-02,-2.03720230e-02,-4.42738614e-03,-1.36156299e-01,-6.39938800e-02,-6.18718691e-02,-3.36985209e-02,8.16197527e-02,3.79777289e-02,1.52623893e-02,-1.59319355e-01,-1.22300630e-01,-1.43393749e-01,1.48531885e-02,7.75585732e-02,-1.28592046e-01,-3.46992751e-03,9.55221517e-02,2.49013146e-02,-5.61533791e-02,-2.81417485e-02,1.36468203e-02,3.32595847e-02,5.32327504e-02,7.06116273e-02,-8.22289080e-02,-1.22196611e-01,9.06166712e-03,-2.01118042e-03,-5.58074996e-02,-5.21864046e-02,-1.11047179e-01,-1.12017049e-02,-5.25479795e-02,-8.39261515e-02,-9.36805097e-02,-2.99835155e-02,1.25804962e-01,2.25869428e-02,-7.55953245e-02,3.68467252e-02,-1.14070393e-02,7.37462935e-02,7.45694421e-02,-3.22755542e-02,-5.97235486e-02,-2.09096770e-01,1.99201880e-01,1.33580992e-01,2.80652718e-02,-3.28156541e-02,-6.70448835e-02,-2.15475432e-01,-1.19221425e-01,-9.58434159e-02,-1.01803471e-01,-1.80376070e-02,7.39957942e-02,1.42140981e-01,-1.35897331e-01,2.01203474e-02,5.20306529e-02,5.15385800e-02,-5.83462366e-02,-3.51919054e-02,-2.86354037e-02,-1.84713698e-02,9.12414882e-02,-3.75310355e-02,3.02848439e-02,-4.12669167e-02,-6.28786842e-02,-4.59291476e-02,-1.28640184e-02,-5.19779968e-02,1.07521080e-01,5.87137901e-03,4.44810906e-02,-8.05919367e-02,1.60221022e-01,-1.64327080e-01,-9.61300134e-02,2.54106950e-01
