contig_id,cluster_id
NODE_4748_length_1433_cov_2.757620,14
NODE_6764_length_1184_cov_1.808680,20
NODE_2538_length_2020_cov_1.677354,6
NODE_6716_length_1189_cov_1.920635,20
NODE_8421_length_1056_cov_1.702298,28
NODE_2674_length_1958_cov_2.394115,3
NODE_5015_length_1390_cov_2.110112,7
NODE_6481_length_1211_cov_2.057958,6
NODE_5863_length_1278_cov_1.758790,28
NODE_3528_length_1687_cov_2.017770,27
NODE_6197_length_1239_cov_2.569257,20
NODE_3880_length_1600_cov_1.960518,20
NODE_7963_length_1086_cov_1.698351,28
NODE_2522_length_2027_cov_3.754564,28
NODE_8437_length_1054_cov_2.605606,2
NODE_3885_length_1599_cov_2.759067,16
NODE_1437_length_2902_cov_2.693713,11
NODE_1275_length_3137_cov_6.352693,21
NODE_2828_length_1896_cov_3.311244,9
NODE_417_length_6892_cov_4.730584,0
NODE_8213_length_1070_cov_1.629557,20
NODE_1270_length_3145_cov_5.373139,21
NODE_1547_length_2753_cov_3.605263,11
NODE_8389_length_1058_cov_2.369890,11
NODE_7935_length_1087_cov_1.880814,20
NODE_6746_length_1186_cov_1.702918,28
NODE_1678_length_2602_cov_2.350609,7
NODE_5938_length_1268_cov_2.037098,6
NODE_8558_length_1046_cov_1.772957,20
NODE_553_length_5642_cov_3.738321,21
NODE_2345_length_2122_cov_7.283503,2
NODE_4651_length_1452_cov_1.585540,7
NODE_7924_length_1088_cov_1.956438,11
NODE_7446_length_1126_cov_1.591036,28
NODE_6053_length_1254_cov_2.479566,6
NODE_8445_length_1054_cov_1.659660,28
NODE_8728_length_1035_cov_1.691837,28
NODE_1940_length_2375_cov_4.849138,2
NODE_839_length_4261_cov_3.338564,11
NODE_5389_length_1336_cov_1.529274,20
NODE_129_length_18787_cov_3.687433,30
NODE_5469_length_1327_cov_1.970912,28
NODE_5310_length_1345_cov_2.625581,3
NODE_2285_length_2156_cov_2.898144,11
NODE_1717_length_2563_cov_2.269936,7
NODE_2304_length_2144_cov_2.130685,6
NODE_6556_length_1204_cov_1.675370,20
NODE_2893_length_1873_cov_4.026953,21
NODE_4139_length_1543_cov_2.718414,3
NODE_1140_length_3380_cov_2.820150,3
NODE_3844_length_1607_cov_2.194588,28
NODE_7289_length_1139_cov_1.544280,17
NODE_9108_length_1012_cov_2.132706,6
NODE_206_length_12569_cov_3.488653,7
NODE_7742_length_1103_cov_1.874046,2
NODE_6562_length_1203_cov_1.963415,2
NODE_4679_length_1445_cov_14.625180,31
NODE_8531_length_1048_cov_1.786506,20
NODE_4120_length_1546_cov_2.123407,7
NODE_4317_length_1507_cov_2.842975,16
NODE_8262_length_1066_cov_2.107814,7
NODE_8555_length_1046_cov_1.929364,3
NODE_487_length_6126_cov_3.903805,3
NODE_2772_length_1922_cov_2.286556,20
NODE_1457_length_2878_cov_2.673397,11
NODE_3812_length_1613_cov_1.795892,6
NODE_4995_length_1392_cov_2.096485,11
NODE_3242_length_1755_cov_4.497647,6
NODE_4481_length_1477_cov_3.360056,16
NODE_7377_length_1131_cov_1.662639,28
NODE_933_length_3929_cov_4.768715,30
NODE_5876_length_1276_cov_3.243243,3
NODE_4443_length_1484_cov_4.111966,2
NODE_5742_length_1292_cov_1.605497,24
NODE_21_length_66417_cov_6.535095,29
NODE_2641_length_1971_cov_1.924843,20
NODE_4502_length_1474_cov_2.346723,20
NODE_6934_length_1168_cov_3.823899,21
NODE_1702_length_2578_cov_3.233056,16
NODE_6778_length_1183_cov_1.511525,6
NODE_6137_length_1246_cov_1.673384,6
NODE_6394_length_1219_cov_1.615120,28
NODE_150_length_16668_cov_5.456390,0
NODE_9115_length_1011_cov_2.693515,7
NODE_584_length_5446_cov_4.932851,30
NODE_270_length_9996_cov_7.460919,29
NODE_3631_length_1660_cov_1.917134,3
NODE_3489_length_1699_cov_2.711679,28
NODE_7916_length_1089_cov_1.087041,11
NODE_8557_length_1046_cov_1.816347,2
NODE_467_length_6320_cov_3.027614,7
NODE_6406_length_1218_cov_1.955288,20
NODE_4655_length_1451_cov_2.146132,20
NODE_7759_length_1102_cov_1.654250,28
NODE_7584_length_1115_cov_3.716981,21
NODE_3695_length_1641_cov_2.340479,6
NODE_2766_length_1924_cov_2.747459,16
NODE_5124_length_1376_cov_2.086298,6
NODE_6270_length_1231_cov_3.074830,3
NODE_6977_length_1163_cov_2.236462,9
NODE_1240_length_3192_cov_2.808734,16
NODE_7134_length_1150_cov_2.638356,2
NODE_3665_length_1649_cov_1.638645,20
NODE_981_length_3790_cov_2.956091,16
NODE_6370_length_1221_cov_1.978559,6
NODE_124_length_19093_cov_4.725917,0
NODE_4933_length_1402_cov_1.766147,20
NODE_3052_length_1815_cov_2.122159,7
NODE_5947_length_1267_cov_1.890264,28
NODE_2961_length_1844_cov_4.522079,21
NODE_332_length_8269_cov_4.716581,0
NODE_323_length_8469_cov_3.815902,30
NODE_8804_length_1030_cov_1.940513,6
NODE_5851_length_1279_cov_1.957516,6
NODE_2881_length_1876_cov_4.235585,2
NODE_405_length_7094_cov_8.123455,2
NODE_6165_length_1243_cov_1.683502,28
NODE_3678_length_1645_cov_3.093711,7
NODE_8009_length_1083_cov_1.977626,20
NODE_3124_length_1798_cov_2.149168,20
NODE_107_length_22938_cov_8.248656,29
NODE_2618_length_1980_cov_2.025455,16
NODE_303_length_8815_cov_4.438813,21
NODE_391_length_7295_cov_2.930525,16
NODE_7990_length_1084_cov_2.534500,3
NODE_2573_length_2000_cov_3.298201,21
NODE_749_length_4597_cov_5.058124,0
NODE_3099_length_1804_cov_2.638651,6
NODE_715_length_4733_cov_2.608807,16
NODE_7671_length_1109_cov_1.695446,6
NODE_2193_length_2213_cov_3.464782,21
NODE_1864_length_2432_cov_2.315524,20
NODE_7043_length_1158_cov_1.963735,28
NODE_7218_length_1145_cov_1.448624,28
NODE_8249_length_1067_cov_2.097826,28
NODE_2936_length_1854_cov_3.338521,6
NODE_2789_length_1916_cov_5.620097,29
NODE_832_length_4280_cov_3.569704,7
NODE_560_length_5561_cov_2.574827,16
NODE_312_length_8678_cov_8.300128,27
NODE_5210_length_1361_cov_2.615620,11
NODE_8511_length_1049_cov_1.977867,28
NODE_8234_length_1068_cov_2.103653,20
NODE_5399_length_1335_cov_1.945312,28
NODE_4486_length_1477_cov_1.533755,24
NODE_5477_length_1326_cov_1.929976,24
NODE_5590_length_1312_cov_1.937152,6
NODE_6943_length_1167_cov_2.703237,20
NODE_3363_length_1723_cov_2.020384,28
NODE_3051_length_1815_cov_2.559091,3
NODE_3995_length_1572_cov_2.628873,6
NODE_974_length_3801_cov_2.792045,21
NODE_9074_length_1014_cov_2.348279,28
NODE_6298_length_1228_cov_2.127025,28
NODE_496_length_6017_cov_9.278262,2
NODE_6924_length_1170_cov_1.262780,28
NODE_3209_length_1766_cov_2.016949,20
NODE_938_length_3912_cov_3.184859,21
NODE_6398_length_1218_cov_2.779880,3
NODE_5406_length_1334_cov_2.596560,28
NODE_4622_length_1456_cov_1.833690,28
NODE_3225_length_1762_cov_2.233743,20
NODE_3789_length_1621_cov_1.819923,6
NODE_7787_length_1099_cov_2.557471,11
NODE_1936_length_2380_cov_2.541935,11
NODE_3009_length_1828_cov_2.655950,31
NODE_3545_length_1683_cov_2.746929,7
NODE_7969_length_1086_cov_1.101843,28
NODE_4791_length_1425_cov_1.744526,20
NODE_3110_length_1802_cov_1.890670,28
NODE_7356_length_1133_cov_1.509276,28
NODE_6401_length_1218_cov_2.241617,6
NODE_1486_length_2835_cov_4.513309,0
NODE_5857_length_1278_cov_2.397383,20
NODE_8448_length_1054_cov_1.203203,20
NODE_8651_length_1040_cov_1.425381,28
NODE_153_length_16509_cov_4.911207,0
NODE_1721_length_2561_cov_3.507981,30
NODE_8126_length_1076_cov_1.907933,28
NODE_4166_length_1538_cov_13.593392,31
NODE_8322_length_1062_cov_2.904667,16
NODE_2388_length_2102_cov_1.896922,6
NODE_163_length_15336_cov_6.605916,27
NODE_4002_length_1571_cov_1.820580,6
NODE_3662_length_1649_cov_2.333752,3
NODE_3285_length_1743_cov_3.518365,21
NODE_1241_length_3190_cov_3.398405,11
NODE_8470_length_1052_cov_1.996991,6
NODE_9165_length_1009_cov_1.242138,28
NODE_5768_length_1287_cov_2.237013,11
NODE_2480_length_2049_cov_3.334504,6
NODE_6544_length_1205_cov_1.565217,28
NODE_8587_length_1044_cov_1.984833,3
NODE_874_length_4132_cov_3.685308,3
NODE_9013_length_1017_cov_5.146570,2
NODE_6845_length_1176_cov_1.408564,28
NODE_2269_length_2165_cov_4.167773,30
NODE_7392_length_1130_cov_1.853953,28
NODE_3741_length_1631_cov_2.341371,28
NODE_3236_length_1758_cov_1.480329,3
NODE_3080_length_1807_cov_10.346461,31
NODE_2824_length_1898_cov_5.774281,2
NODE_8237_length_1068_cov_1.715696,28
NODE_6532_length_1206_cov_1.907906,6
NODE_1048_length_3609_cov_2.546427,7
NODE_3818_length_1612_cov_2.279383,20
NODE_9312_length_1001_cov_1.378436,28
NODE_3604_length_1666_cov_1.785227,28
NODE_5048_length_1386_cov_1.915853,6
NODE_1627_length_2663_cov_2.501917,11
NODE_2604_length_1988_cov_1.871185,28
NODE_1247_length_3177_cov_3.236707,7
NODE_8061_length_1080_cov_1.934634,20
NODE_1369_length_3018_cov_3.787378,11
NODE_6181_length_1241_cov_2.281619,11
NODE_7396_length_1130_cov_1.724651,20
NODE_183_length_13876_cov_6.158382,27
NODE_7749_length_1102_cov_3.356256,21
NODE_789_length_4453_cov_2.878581,21
NODE_3905_length_1594_cov_3.391163,7
NODE_2784_length_1918_cov_2.529791,2
NODE_7397_length_1130_cov_1.716279,20
NODE_5736_length_1292_cov_3.050121,3
NODE_3039_length_1818_cov_1.865570,28
NODE_7748_length_1102_cov_12.787966,9
NODE_3350_length_1726_cov_2.570317,11
NODE_8906_length_1024_cov_2.351909,6
NODE_6319_length_1226_cov_4.537148,2
NODE_3467_length_1702_cov_4.038251,7
NODE_5018_length_1389_cov_39.583958,31
NODE_7150_length_1149_cov_2.654479,2
NODE_6383_length_1220_cov_1.555365,2
NODE_8733_length_1035_cov_1.233673,28
NODE_6131_length_1246_cov_2.768262,16
NODE_7556_length_1117_cov_2.753296,16
NODE_6081_length_1252_cov_2.494570,28
NODE_342_length_8068_cov_4.654936,30
NODE_2648_length_1967_cov_4.918410,21
NODE_6973_length_1163_cov_3.319495,21
NODE_8096_length_1078_cov_1.732160,20
NODE_7523_length_1120_cov_1.604695,28
NODE_7999_length_1084_cov_1.784257,28
NODE_7710_length_1106_cov_1.487155,24
NODE_1427_length_2919_cov_4.315642,2
NODE_1089_length_3479_cov_2.465537,6
NODE_8517_length_1049_cov_1.745473,28
NODE_4069_length_1556_cov_2.590273,16
NODE_6324_length_1226_cov_1.869342,28
NODE_5488_length_1324_cov_1.966115,31
NODE_2216_length_2195_cov_1.726168,3
NODE_145_length_17305_cov_4.106551,30
NODE_9197_length_1007_cov_1.558824,2
NODE_3957_length_1582_cov_1.660773,28
NODE_2945_length_1852_cov_1.886477,3
NODE_1252_length_3171_cov_3.224326,16
NODE_4409_length_1491_cov_2.188719,20
NODE_7667_length_1109_cov_1.867173,3
NODE_8912_length_1024_cov_1.915377,28
NODE_6452_length_1214_cov_2.139776,28
NODE_2600_length_1988_cov_3.390067,21
NODE_8458_length_1053_cov_1.518036,28
NODE_3833_length_1609_cov_2.494208,6
NODE_3_length_159182_cov_6.482853,27
NODE_4065_length_1557_cov_3.996005,2
NODE_7372_length_1131_cov_2.721190,28
NODE_1209_length_3242_cov_2.273298,20
NODE_3011_length_1828_cov_1.491822,28
NODE_4806_length_1423_cov_2.358187,6
NODE_5735_length_1292_cov_9.591754,2
NODE_4470_length_1479_cov_2.362360,6
NODE_2798_length_1912_cov_2.706516,3
NODE_3252_length_1751_cov_2.874410,7
NODE_5642_length_1305_cov_1.976800,28
NODE_6987_length_1163_cov_1.237365,20
NODE_4438_length_1485_cov_3.413287,3
NODE_6038_length_1256_cov_1.481266,20
NODE_2419_length_2084_cov_4.095614,21
NODE_7528_length_1119_cov_2.177632,11
NODE_5848_length_1279_cov_2.523693,16
NODE_8827_length_1029_cov_1.698152,28
NODE_4994_length_1392_cov_2.124907,28
NODE_5613_length_1308_cov_2.857143,20
NODE_2912_length_1865_cov_2.200552,3
NODE_963_length_3837_cov_2.351930,20
NODE_6920_length_1170_cov_1.736323,20
NODE_4827_length_1419_cov_2.673754,3
NODE_5658_length_1303_cov_1.944712,20
NODE_2752_length_1928_cov_3.198612,21
NODE_5374_length_1338_cov_1.520655,20
NODE_4868_length_1412_cov_2.058954,7
NODE_1681_length_2599_cov_1.837657,28
NODE_3083_length_1807_cov_1.932078,20
NODE_5608_length_1309_cov_1.598884,20
NODE_4844_length_1416_cov_2.084497,20
NODE_3515_length_1691_cov_2.202934,3
NODE_4150_length_1542_cov_1.403497,28
NODE_8922_length_1023_cov_2.403926,11
NODE_6853_length_1175_cov_1.603571,28
NODE_6372_length_1221_cov_1.613208,20
NODE_2957_length_1847_cov_2.709263,20
NODE_697_length_4838_cov_3.620740,7
NODE_5592_length_1312_cov_1.518695,2
NODE_7097_length_1154_cov_1.701547,20
NODE_2411_length_2088_cov_4.163305,21
NODE_5330_length_1343_cov_2.495342,20
NODE_670_length_4960_cov_10.311927,29
NODE_955_length_3859_cov_3.876183,30
NODE_5650_length_1304_cov_1.907926,28
NODE_2696_length_1951_cov_3.589135,21
NODE_7001_length_1161_cov_2.836347,3
NODE_3751_length_1629_cov_1.942186,20
NODE_2256_length_2175_cov_2.436321,11
NODE_6593_length_1200_cov_2.816594,7
NODE_6405_length_1218_cov_2.000860,28
NODE_9103_length_1012_cov_2.463950,3
NODE_1307_length_3094_cov_3.394209,20
NODE_6027_length_1257_cov_2.277870,20
NODE_19_length_71493_cov_4.794521,0
NODE_2464_length_2057_cov_2.857143,16
NODE_2076_length_2282_cov_2.387517,3
NODE_7838_length_1095_cov_2.222115,3
NODE_2915_length_1863_cov_2.380531,11
NODE_875_length_4124_cov_3.341607,7
NODE_1981_length_2348_cov_1.932403,20
NODE_7604_length_1114_cov_1.919736,28
NODE_7509_length_1121_cov_1.418386,3
NODE_1608_length_2687_cov_1.749620,6
NODE_8623_length_1042_cov_1.468085,24
NODE_6612_length_1199_cov_1.830420,17
NODE_3870_length_1601_cov_2.107374,20
NODE_930_length_3943_cov_2.802469,16
NODE_1014_length_3686_cov_2.742220,3
NODE_3074_length_1808_cov_5.105533,21
NODE_8199_length_1071_cov_2.003937,28
NODE_1613_length_2677_cov_3.019832,21
NODE_5646_length_1304_cov_2.369095,6
NODE_1218_length_3228_cov_4.676016,2
NODE_4537_length_1468_cov_2.663128,20
NODE_5346_length_1342_cov_1.619270,2
NODE_2233_length_2189_cov_11.141050,2
NODE_2585_length_1994_cov_2.615781,21
NODE_6297_length_1228_cov_2.213129,2
NODE_8995_length_1018_cov_8.275182,2
NODE_6029_length_1257_cov_1.597338,28
NODE_212_length_12220_cov_5.387259,29
NODE_4507_length_1473_cov_1.427362,28
NODE_4197_length_1532_cov_1.842925,20
NODE_9234_length_1005_cov_1.664211,11
NODE_4514_length_1472_cov_1.844742,28
NODE_2333_length_2129_cov_3.101736,16
NODE_2314_length_2140_cov_2.103597,28
NODE_6063_length_1254_cov_1.402836,20
NODE_5045_length_1386_cov_2.924869,3
NODE_192_length_13374_cov_4.763871,0
NODE_5815_length_1283_cov_2.012215,6
NODE_4369_length_1499_cov_2.433518,11
NODE_9067_length_1015_cov_1.581250,28
NODE_6914_length_1170_cov_2.199103,3
NODE_7034_length_1159_cov_1.742754,20
NODE_639_length_5126_cov_3.963715,21
NODE_4830_length_1419_cov_1.796188,20
NODE_4072_length_1556_cov_1.928048,24
NODE_6885_length_1173_cov_1.616279,28
NODE_7872_length_1092_cov_2.717454,11
NODE_5707_length_1296_cov_36.141015,31
NODE_6758_length_1185_cov_1.512389,28
NODE_5410_length_1334_cov_2.085223,16
NODE_6097_length_1250_cov_4.373222,11
NODE_7535_length_1118_cov_4.178739,21
NODE_6045_length_1255_cov_2.707500,20
NODE_9189_length_1007_cov_2.140756,2
NODE_4751_length_1433_cov_2.370827,11
NODE_2797_length_1912_cov_3.933226,21
NODE_6440_length_1215_cov_2.056034,20
NODE_615_length_5259_cov_4.260184,21
NODE_5927_length_1269_cov_2.191104,6
NODE_4408_length_1491_cov_2.262535,6
NODE_7411_length_1129_cov_1.673184,2
NODE_1232_length_3203_cov_2.869123,11
NODE_8875_length_1026_cov_1.769310,28
NODE_966_length_3828_cov_2.980917,27
NODE_9149_length_1009_cov_2.690776,7
NODE_5994_length_1262_cov_3.373654,7
NODE_1524_length_2783_cov_2.044721,7
NODE_1079_length_3503_cov_3.195766,16
NODE_4208_length_1529_cov_2.350068,20
NODE_9303_length_1001_cov_1.860465,20
NODE_6316_length_1227_cov_1.576792,28
NODE_3415_length_1713_cov_1.544029,20
NODE_763_length_4540_cov_5.097436,29
NODE_2601_length_1988_cov_3.085360,7
NODE_1842_length_2454_cov_3.282618,3
NODE_1851_length_2449_cov_2.025898,20
NODE_4191_length_1533_cov_2.403924,20
NODE_2324_length_2134_cov_3.676287,21
NODE_1495_length_2821_cov_3.193782,3
NODE_3891_length_1598_cov_1.941672,27
NODE_6837_length_1176_cov_2.611062,11
NODE_4157_length_1540_cov_2.355556,3
NODE_5057_length_1385_cov_1.804511,28
NODE_4554_length_1466_cov_1.909993,7
NODE_7578_length_1116_cov_1.661640,28
NODE_6039_length_1256_cov_1.460450,3
NODE_6494_length_1210_cov_1.729870,28
NODE_5262_length_1352_cov_1.931380,28
NODE_7031_length_1159_cov_2.179348,28
NODE_6417_length_1217_cov_1.796041,6
NODE_9294_length_1002_cov_1.596621,9
NODE_6816_length_1179_cov_1.777580,28
NODE_9216_length_1006_cov_1.561514,2
NODE_3983_length_1575_cov_2.559211,6
NODE_688_length_4870_cov_3.307373,16
NODE_8745_length_1034_cov_1.554648,3
NODE_1580_length_2716_cov_2.596017,14
NODE_6275_length_1231_cov_2.244048,28
NODE_9037_length_1016_cov_2.940687,11
NODE_669_length_4974_cov_5.862167,2
NODE_5656_length_1303_cov_2.128205,7
NODE_1142_length_3372_cov_3.495629,16
NODE_1131_length_3400_cov_7.834679,27
NODE_6933_length_1169_cov_1.375224,3
NODE_4863_length_1412_cov_2.734709,16
NODE_1082_length_3502_cov_3.060923,7
NODE_4266_length_1518_cov_1.650034,28
NODE_80_length_26760_cov_6.842764,29
NODE_1393_length_2970_cov_4.374271,6
NODE_3990_length_1574_cov_1.761685,28
NODE_6314_length_1227_cov_1.678328,20
NODE_1971_length_2353_cov_2.669713,11
NODE_9130_length_1010_cov_2.395812,6
NODE_2865_length_1880_cov_2.249863,20
NODE_8592_length_1044_cov_1.645096,11
NODE_247_length_10778_cov_9.392614,29
NODE_4187_length_1533_cov_3.579161,21
NODE_7273_length_1141_cov_1.408840,3
NODE_7373_length_1131_cov_2.349442,28
NODE_1615_length_2674_cov_2.762123,11
NODE_4076_length_1555_cov_2.814000,28
NODE_4541_length_1468_cov_1.848549,20
NODE_335_length_8205_cov_3.419387,30
NODE_6643_length_1195_cov_2.691228,7
NODE_4905_length_1406_cov_2.726869,6
NODE_7873_length_1092_cov_2.562199,6
NODE_2790_length_1916_cov_2.576572,3
NODE_3288_length_1743_cov_1.736374,2
NODE_6605_length_1200_cov_1.515284,28
NODE_2844_length_1890_cov_2.550954,16
NODE_2586_length_1994_cov_2.451779,7
NODE_2830_length_1894_cov_2.619902,11
NODE_3132_length_1795_cov_2.387931,2
NODE_6592_length_1200_cov_3.254148,20
NODE_7981_length_1085_cov_1.614563,28
NODE_103_length_23613_cov_4.000382,30
NODE_8123_length_1076_cov_2.057786,28
NODE_7427_length_1127_cov_3.372201,21
NODE_3948_length_1584_cov_2.249182,3
NODE_6380_length_1220_cov_2.249785,17
NODE_8931_length_1023_cov_1.713843,28
NODE_5702_length_1297_cov_2.053140,6
NODE_1905_length_2400_cov_3.343284,21
NODE_1654_length_2634_cov_2.071345,3
NODE_2303_length_2145_cov_3.299522,20
NODE_4732_length_1435_cov_3.025362,21
NODE_5939_length_1268_cov_1.935697,7
NODE_8151_length_1074_cov_2.634936,11
NODE_7154_length_1149_cov_1.847349,28
NODE_8239_length_1068_cov_1.595262,28
NODE_7611_length_1113_cov_2.403592,3
NODE_3839_length_1608_cov_2.368319,20
NODE_6288_length_1229_cov_2.023850,28
NODE_5894_length_1274_cov_1.899098,6
NODE_3441_length_1709_cov_2.122128,3
NODE_9264_length_1004_cov_1.475237,28
NODE_2482_length_2048_cov_2.679378,21
NODE_5046_length_1386_cov_2.277986,6
NODE_2377_length_2107_cov_2.620858,2
NODE_5415_length_1333_cov_2.082160,7
NODE_5274_length_1350_cov_7.773745,2
NODE_8499_length_1050_cov_1.944724,28
NODE_1941_length_2375_cov_3.286207,27
NODE_8991_length_1019_cov_1.560166,6
NODE_2404_length_2094_cov_2.075037,28
NODE_8238_length_1068_cov_1.619941,6
NODE_7923_length_1088_cov_2.027106,20
NODE_4529_length_1469_cov_8.903112,29
NODE_5304_length_1346_cov_2.173509,6
NODE_1460_length_2874_cov_6.666903,2
NODE_6318_length_1226_cov_20.325363,31
NODE_1671_length_2609_cov_2.051684,3
NODE_3174_length_1779_cov_1.849768,7
NODE_1533_length_2774_cov_2.410813,16
NODE_508_length_5955_cov_4.958136,27
NODE_9125_length_1010_cov_21.963351,2
NODE_4024_length_1565_cov_1.883444,21
NODE_6351_length_1223_cov_2.191781,3
NODE_5306_length_1346_cov_1.990705,24
NODE_478_length_6239_cov_5.811934,29
NODE_8982_length_1019_cov_2.725104,11
NODE_7108_length_1153_cov_1.591985,28
NODE_9053_length_1016_cov_1.490114,28
NODE_8730_length_1035_cov_1.575510,3
NODE_1876_length_2423_cov_3.770270,16
NODE_6706_length_1190_cov_1.638767,24
NODE_1180_length_3286_cov_2.908078,7
NODE_4716_length_1438_cov_1.357918,28
NODE_9138_length_1010_cov_2.024084,20
NODE_4551_length_1466_cov_3.547838,21
NODE_2933_length_1855_cov_2.385556,3
NODE_3955_length_1583_cov_1.821990,20
NODE_4598_length_1460_cov_1.701068,3
NODE_100_length_24225_cov_4.135416,30
NODE_8456_length_1053_cov_1.991984,6
NODE_5405_length_1334_cov_2.723221,28
NODE_8855_length_1027_cov_1.686214,28
NODE_429_length_6711_cov_3.690054,7
NODE_982_length_3787_cov_4.255359,21
NODE_218_length_11923_cov_4.112150,27
NODE_3496_length_1698_cov_1.902617,20
NODE_4903_length_1407_cov_1.610207,28
NODE_3246_length_1754_cov_4.051795,21
NODE_3591_length_1670_cov_1.900929,3
NODE_7991_length_1084_cov_2.455782,6
NODE_520_length_5872_cov_3.102802,7
NODE_1997_length_2336_cov_3.226655,21
NODE_5753_length_1290_cov_1.867206,28
NODE_6825_length_1178_cov_2.337489,11
NODE_7395_length_1130_cov_1.728372,20
NODE_6817_length_1179_cov_1.758007,28
NODE_7247_length_1142_cov_2.212511,20
NODE_8634_length_1041_cov_2.195740,20
NODE_2813_length_1904_cov_2.059492,27
NODE_2783_length_1918_cov_2.954911,11
NODE_7836_length_1095_cov_2.668269,11
NODE_7012_length_1161_cov_1.417722,28
NODE_7716_length_1105_cov_2.187619,28
NODE_2201_length_2209_cov_1.353760,28
NODE_6980_length_1163_cov_1.714801,6
NODE_8903_length_1024_cov_2.850361,21
NODE_5224_length_1359_cov_1.996166,28
NODE_5108_length_1378_cov_2.817838,16
NODE_7436_length_1127_cov_1.387127,28
NODE_5311_length_1345_cov_1.870543,2
NODE_8395_length_1058_cov_1.644068,28
NODE_121_length_19806_cov_10.609387,29
NODE_7390_length_1130_cov_1.936744,3
NODE_3212_length_1765_cov_3.468421,21
NODE_5036_length_1388_cov_1.462866,20
NODE_6490_length_1210_cov_1.967965,28
NODE_5136_length_1374_cov_2.103108,20
NODE_3371_length_1720_cov_2.404204,6
NODE_8287_length_1064_cov_22.397423,1
NODE_6860_length_1174_cov_3.115282,21
NODE_3245_length_1754_cov_4.928193,0
NODE_7951_length_1086_cov_2.380213,11
NODE_3010_length_1828_cov_2.428088,3
NODE_2501_length_2039_cov_1.979839,28
NODE_5653_length_1303_cov_3.050481,17
NODE_7955_length_1086_cov_2.263822,3
NODE_728_length_4683_cov_3.169836,30
NODE_1278_length_3133_cov_3.373944,16
NODE_5392_length_1335_cov_5.251563,21
NODE_4454_length_1482_cov_1.740014,3
NODE_7232_length_1143_cov_4.278493,31
NODE_733_length_4657_cov_2.847240,21
NODE_8992_length_1019_cov_1.240664,28
NODE_9201_length_1006_cov_3.115668,11
NODE_8449_length_1053_cov_2.852705,3
NODE_3979_length_1576_cov_2.146614,20
NODE_4037_length_1562_cov_2.905109,16
NODE_7067_length_1156_cov_3.833787,21
NODE_5594_length_1311_cov_2.523089,25
NODE_960_length_3844_cov_2.643442,11
NODE_2707_length_1943_cov_2.255297,6
NODE_1969_length_2354_cov_3.453676,2
NODE_8565_length_1045_cov_2.818182,11
NODE_1523_length_2785_cov_3.031868,7
NODE_4518_length_1471_cov_2.242232,6
NODE_3336_length_1730_cov_2.266866,28
NODE_2148_length_2237_cov_1.805683,20
NODE_6894_length_1172_cov_1.801253,28
NODE_7024_length_1160_cov_1.773756,3
NODE_8105_length_1077_cov_2.232877,3
NODE_5611_length_1308_cov_3.108540,30
NODE_2552_length_2011_cov_2.038344,3
NODE_7879_length_1092_cov_1.852459,6
NODE_1152_length_3351_cov_3.575546,11
NODE_7486_length_1123_cov_1.771536,20
NODE_6122_length_1247_cov_3.417785,16
NODE_3370_length_1721_cov_1.798920,20
NODE_5710_length_1296_cov_2.239323,11
NODE_1563_length_2731_cov_3.776906,21
NODE_1852_length_2445_cov_2.703766,16
NODE_70_length_29233_cov_4.956645,0
NODE_8443_length_1054_cov_1.884885,28
NODE_1074_length_3509_cov_2.835553,3
NODE_818_length_4339_cov_4.930439,0
NODE_3692_length_1641_cov_2.960908,6
NODE_1515_length_2792_cov_3.652905,21
NODE_2805_length_1908_cov_2.171614,3
NODE_9167_length_1008_cov_2.741868,11
NODE_2281_length_2159_cov_2.179183,20
NODE_8883_length_1025_cov_2.645361,3
NODE_1839_length_2458_cov_2.947566,2
NODE_2910_length_1866_cov_2.309221,28
NODE_5778_length_1286_cov_2.199025,28
NODE_6542_length_1205_cov_1.714783,28
NODE_1952_length_2366_cov_2.793163,6
NODE_4512_length_1472_cov_2.189838,7
NODE_2062_length_2292_cov_3.335270,21
NODE_8042_length_1081_cov_2.067251,28
NODE_8381_length_1059_cov_1.518924,3
NODE_4661_length_1450_cov_2.338351,7
NODE_1110_length_3429_cov_2.213989,20
NODE_6603_length_1200_cov_1.629694,20
NODE_4666_length_1450_cov_1.396416,24
NODE_7107_length_1153_cov_1.675774,28
NODE_2863_length_1881_cov_2.521906,28
NODE_3975_length_1576_cov_3.211045,16
NODE_7308_length_1137_cov_1.555453,28
NODE_1831_length_2467_cov_4.074212,21
NODE_6254_length_1234_cov_1.745547,24
NODE_8040_length_1081_cov_2.377193,28
NODE_1667_length_2617_cov_4.321233,11
NODE_1405_length_2958_cov_1.969342,28
NODE_5160_length_1370_cov_2.341445,6
NODE_8580_length_1044_cov_4.506572,2
NODE_75_length_27747_cov_4.537700,0
NODE_2657_length_1963_cov_3.261006,2
NODE_3414_length_1713_cov_1.934258,6
NODE_7444_length_1126_cov_1.668534,28
NODE_3806_length_1614_cov_2.228993,28
NODE_2083_length_2277_cov_2.042304,20
NODE_8146_length_1075_cov_1.770588,28
NODE_8642_length_1040_cov_2.378680,7
NODE_418_length_6879_cov_5.866940,0
NODE_7558_length_1117_cov_2.322976,28
NODE_3753_length_1628_cov_2.230769,6
NODE_5232_length_1357_cov_2.576805,28
NODE_2625_length_1978_cov_1.913157,7
